leto,drzava,starostna skupina,spol,zadnji e-nakup,odstotek
2017,Finska,16-24,skupaj,v zadnjih 12. mesecih,85
2017,Finska,25-54,skupaj,v zadnjih 12. mesecih,86
2017,Finska,55-74,skupaj,v zadnjih 12. mesecih,43
2017,Finska,16-24,moški,v zadnjih 12. mesecih,85
2017,Finska,16-24,ženske,v zadnjih 12. mesecih,84
2017,Finska,25-54,moški,v zadnjih 12. mesecih,84
2017,Finska,25-54,ženske,v zadnjih 12. mesecih,88
2017,Finska,55-74,moški,v zadnjih 12. mesecih,42
2017,Finska,55-74,ženske,v zadnjih 12. mesecih,44
2017,Švedska,skupaj,skupaj,v zadnjih 12. mesecih,81
2017,Švedska,16-24,skupaj,v zadnjih 12. mesecih,87
2017,Švedska,25-54,skupaj,v zadnjih 12. mesecih,89
2017,Švedska,55-74,skupaj,v zadnjih 12. mesecih,63
2017,Švedska,16-24,moški,v zadnjih 12. mesecih,84
2017,Švedska,16-24,ženske,v zadnjih 12. mesecih,91
2017,Švedska,25-54,moški,v zadnjih 12. mesecih,90
2017,Švedska,25-54,ženske,v zadnjih 12. mesecih,89
2017,Švedska,55-74,moški,v zadnjih 12. mesecih,65
2017,Švedska,55-74,ženske,v zadnjih 12. mesecih,61
2017,EU28,skupaj,skupaj,pred več kot letom ali nikoli,29
2017,EU28,16-24,skupaj,pred več kot letom ali nikoli,28
2017,EU28,25-54,skupaj,pred več kot letom ali nikoli,28
2017,EU28,55-74,skupaj,pred več kot letom ali nikoli,32
2017,EU28,16-24,moški,pred več kot letom ali nikoli,27
2017,EU28,16-24,ženske,pred več kot letom ali nikoli,30
2017,EU28,25-54,moški,pred več kot letom ali nikoli,28
2017,EU28,25-54,ženske,pred več kot letom ali nikoli,28
2017,EU28,55-74,moški,pred več kot letom ali nikoli,31
2017,EU28,55-74,ženske,pred več kot letom ali nikoli,33
2017,Belgija,skupaj,skupaj,pred več kot letom ali nikoli,30
2017,Belgija,16-24,skupaj,pred več kot letom ali nikoli,29
2017,Belgija,25-54,skupaj,pred več kot letom ali nikoli,26
2017,Belgija,55-74,skupaj,pred več kot letom ali nikoli,37
2017,Belgija,16-24,moški,pred več kot letom ali nikoli,33
2017,Belgija,16-24,ženske,pred več kot letom ali nikoli,25
2017,Belgija,25-54,moški,pred več kot letom ali nikoli,27
2017,Belgija,25-54,ženske,pred več kot letom ali nikoli,25
2017,Belgija,55-74,moški,pred več kot letom ali nikoli,34
2017,Belgija,55-74,ženske,pred več kot letom ali nikoli,39
2017,Bolgarija,skupaj,skupaj,pred več kot letom ali nikoli,52
2017,Bolgarija,16-24,skupaj,pred več kot letom ali nikoli,59
2017,Bolgarija,25-54,skupaj,pred več kot letom ali nikoli,60
2017,Bolgarija,55-74,skupaj,pred več kot letom ali nikoli,37
2017,Bolgarija,16-24,moški,pred več kot letom ali nikoli,62
2017,Bolgarija,16-24,ženske,pred več kot letom ali nikoli,57
2017,Bolgarija,25-54,moški,pred več kot letom ali nikoli,61
2017,Bolgarija,25-54,ženske,pred več kot letom ali nikoli,58
2017,Bolgarija,55-74,moški,pred več kot letom ali nikoli,38
2017,Bolgarija,55-74,ženske,pred več kot letom ali nikoli,37
2017,Češka,skupaj,skupaj,pred več kot letom ali nikoli,32
2017,Češka,16-24,skupaj,pred več kot letom ali nikoli,29
2017,Češka,25-54,skupaj,pred več kot letom ali nikoli,28
2017,Češka,55-74,skupaj,pred več kot letom ali nikoli,42
2017,Češka,16-24,moški,pred več kot letom ali nikoli,31
2017,Češka,16-24,ženske,pred več kot letom ali nikoli,27
2017,Češka,25-54,moški,pred več kot letom ali nikoli,28
2017,Češka,25-54,ženske,pred več kot letom ali nikoli,27
2017,Češka,55-74,moški,pred več kot letom ali nikoli,42
2017,Češka,55-74,ženske,pred več kot letom ali nikoli,42
2017,Danska,skupaj,skupaj,pred več kot letom ali nikoli,16
2017,Danska,16-24,skupaj,pred več kot letom ali nikoli,13
2017,Danska,25-54,skupaj,pred več kot letom ali nikoli,12
2017,Danska,55-74,skupaj,pred več kot letom ali nikoli,25
2017,Danska,16-24,moški,pred več kot letom ali nikoli,12
2017,Danska,16-24,ženske,pred več kot letom ali nikoli,13
2017,Danska,25-54,moški,pred več kot letom ali nikoli,13
2017,Danska,25-54,ženske,pred več kot letom ali nikoli,10
2017,Danska,55-74,moški,pred več kot letom ali nikoli,26
2017,Danska,55-74,ženske,pred več kot letom ali nikoli,25
2017,Nemčija,skupaj,skupaj,pred več kot letom ali nikoli,18
2017,Nemčija,16-24,skupaj,pred več kot letom ali nikoli,21
2017,Nemčija,25-54,skupaj,pred več kot letom ali nikoli,12
2017,Nemčija,55-74,skupaj,pred več kot letom ali nikoli,27
2017,Nemčija,16-24,moški,pred več kot letom ali nikoli,20
2017,Nemčija,16-24,ženske,pred več kot letom ali nikoli,23
2017,Nemčija,25-54,moški,pred več kot letom ali nikoli,13
2017,Nemčija,25-54,ženske,pred več kot letom ali nikoli,11
2017,Nemčija,55-74,moški,pred več kot letom ali nikoli,25
2017,Nemčija,55-74,ženske,pred več kot letom ali nikoli,28
2017,Estonija,skupaj,skupaj,pred več kot letom ali nikoli,32
2017,Estonija,16-24,skupaj,pred več kot letom ali nikoli,25
2017,Estonija,25-54,skupaj,pred več kot letom ali nikoli,26
2017,Estonija,55-74,skupaj,pred več kot letom ali nikoli,46
2017,Estonija,16-24,moški,pred več kot letom ali nikoli,24
2017,Estonija,16-24,ženske,pred več kot letom ali nikoli,26
2017,Estonija,25-54,moški,pred več kot letom ali nikoli,30
2017,Estonija,25-54,ženske,pred več kot letom ali nikoli,22
2017,Estonija,55-74,moški,pred več kot letom ali nikoli,47
2017,Estonija,55-74,ženske,pred več kot letom ali nikoli,46
2017,Irska,skupaj,skupaj,pred več kot letom ali nikoli,31
2017,Irska,16-24,skupaj,pred več kot letom ali nikoli,23
2017,Irska,25-54,skupaj,pred več kot letom ali nikoli,29
2017,Irska,55-74,skupaj,pred več kot letom ali nikoli,37
2017,Irska,16-24,moški,pred več kot letom ali nikoli,25
2017,Irska,16-24,ženske,pred več kot letom ali nikoli,21
2017,Irska,25-54,moški,pred več kot letom ali nikoli,29
2017,Irska,25-54,ženske,pred več kot letom ali nikoli,28
2017,Irska,55-74,moški,pred več kot letom ali nikoli,35
2017,Irska,55-74,ženske,pred več kot letom ali nikoli,38
2017,Grčija,skupaj,skupaj,pred več kot letom ali nikoli,40
2017,Grčija,16-24,skupaj,pred več kot letom ali nikoli,47
2017,Grčija,25-54,skupaj,pred več kot letom ali nikoli,44
2017,Grčija,55-74,skupaj,pred več kot letom ali nikoli,28
2017,Grčija,16-24,moški,pred več kot letom ali nikoli,46
2017,Grčija,16-24,ženske,pred več kot letom ali nikoli,49
2017,Grčija,25-54,moški,pred več kot letom ali nikoli,44
2017,Grčija,25-54,ženske,pred več kot letom ali nikoli,45
2017,Grčija,55-74,moški,pred več kot letom ali nikoli,34
2017,Grčija,55-74,ženske,pred več kot letom ali nikoli,24
2017,Španija,skupaj,skupaj,pred več kot letom ali nikoli,36
2017,Španija,16-24,skupaj,pred več kot letom ali nikoli,34
2017,Španija,25-54,skupaj,pred več kot letom ali nikoli,35
2017,Španija,55-74,skupaj,pred več kot letom ali nikoli,39
2017,Španija,16-24,moški,pred več kot letom ali nikoli,30
2017,Španija,16-24,ženske,pred več kot letom ali nikoli,37
2017,Španija,25-54,moški,pred več kot letom ali nikoli,34
2017,Španija,25-54,ženske,pred več kot letom ali nikoli,37
2017,Španija,55-74,moški,pred več kot letom ali nikoli,36
2017,Španija,55-74,ženske,pred več kot letom ali nikoli,42
2017,Francija,skupaj,skupaj,pred več kot letom ali nikoli,23
2017,Francija,16-24,skupaj,pred več kot letom ali nikoli,21
2017,Francija,25-54,skupaj,pred več kot letom ali nikoli,20
2017,Francija,55-74,skupaj,pred več kot letom ali nikoli,30
2017,Francija,16-24,moški,pred več kot letom ali nikoli,18
2017,Francija,16-24,ženske,pred več kot letom ali nikoli,23
2017,Francija,25-54,moški,pred več kot letom ali nikoli,20
2017,Francija,25-54,ženske,pred več kot letom ali nikoli,19
2017,Francija,55-74,moški,pred več kot letom ali nikoli,30
2017,Francija,55-74,ženske,pred več kot letom ali nikoli,31
2017,Hrvaška,skupaj,skupaj,pred več kot letom ali nikoli,43
2017,Hrvaška,16-24,skupaj,pred več kot letom ali nikoli,42
2017,Hrvaška,25-54,skupaj,pred več kot letom ali nikoli,50
2017,Hrvaška,55-74,skupaj,pred več kot letom ali nikoli,34
2017,Hrvaška,16-24,moški,pred več kot letom ali nikoli,38
2017,Hrvaška,16-24,ženske,pred več kot letom ali nikoli,48
2017,Hrvaška,25-54,moški,pred več kot letom ali nikoli,50
2017,Hrvaška,25-54,ženske,pred več kot letom ali nikoli,50
2017,Hrvaška,55-74,moški,pred več kot letom ali nikoli,42
2017,Hrvaška,55-74,ženske,pred več kot letom ali nikoli,27
2017,Italija,skupaj,skupaj,pred več kot letom ali nikoli,44
2017,Italija,16-24,skupaj,pred več kot letom ali nikoli,48
2017,Italija,25-54,skupaj,pred več kot letom ali nikoli,48
2017,Italija,55-74,skupaj,pred več kot letom ali nikoli,37
2017,Italija,16-24,moški,pred več kot letom ali nikoli,48
2017,Italija,16-24,ženske,pred več kot letom ali nikoli,48
2017,Italija,25-54,moški,pred več kot letom ali nikoli,46
2017,Italija,25-54,ženske,pred več kot letom ali nikoli,51
2017,Italija,55-74,moški,pred več kot letom ali nikoli,39
2017,Italija,55-74,ženske,pred več kot letom ali nikoli,36
2017,Ciper,skupaj,skupaj,pred več kot letom ali nikoli,50
2017,Ciper,16-24,skupaj,pred več kot letom ali nikoli,57
2017,Ciper,25-54,skupaj,pred več kot letom ali nikoli,53
2017,Ciper,55-74,skupaj,pred več kot letom ali nikoli,39
2017,Ciper,16-24,moški,pred več kot letom ali nikoli,61
2017,Ciper,16-24,ženske,pred več kot letom ali nikoli,54
2017,Ciper,25-54,moški,pred več kot letom ali nikoli,50
2017,Ciper,25-54,ženske,pred več kot letom ali nikoli,56
2017,Ciper,55-74,moški,pred več kot letom ali nikoli,39
2017,Ciper,55-74,ženske,pred več kot letom ali nikoli,40
2017,Latvija,skupaj,skupaj,pred več kot letom ali nikoli,39
2017,Latvija,16-24,skupaj,pred več kot letom ali nikoli,34
2017,Latvija,25-54,skupaj,pred več kot letom ali nikoli,36
2017,Latvija,55-74,skupaj,pred več kot letom ali nikoli,44
2017,Latvija,16-24,moški,pred več kot letom ali nikoli,38
2017,Latvija,16-24,ženske,pred več kot letom ali nikoli,30
2017,Latvija,25-54,moški,pred več kot letom ali nikoli,39
2017,Latvija,25-54,ženske,pred več kot letom ali nikoli,34
2017,Latvija,55-74,moški,pred več kot letom ali nikoli,44
2017,Latvija,55-74,ženske,pred več kot letom ali nikoli,44
2017,Litva,skupaj,skupaj,pred več kot letom ali nikoli,43
2017,Litva,16-24,skupaj,pred več kot letom ali nikoli,42
2017,Litva,25-54,skupaj,pred več kot letom ali nikoli,42
2017,Litva,55-74,skupaj,pred več kot letom ali nikoli,43
2017,Litva,16-24,moški,pred več kot letom ali nikoli,44
2017,Litva,16-24,ženske,pred več kot letom ali nikoli,39
2017,Litva,25-54,moški,pred več kot letom ali nikoli,44
2017,Litva,25-54,ženske,pred več kot letom ali nikoli,41
2017,Litva,55-74,moški,pred več kot letom ali nikoli,46
2017,Litva,55-74,ženske,pred več kot letom ali nikoli,41
2017,Luksemburg,skupaj,skupaj,pred več kot letom ali nikoli,18
2017,Luksemburg,16-24,skupaj,pred več kot letom ali nikoli,18
2017,Luksemburg,25-54,skupaj,pred več kot letom ali nikoli,14
2017,Luksemburg,55-74,skupaj,pred več kot letom ali nikoli,27
2017,Luksemburg,16-24,moški,pred več kot letom ali nikoli,16
2017,Luksemburg,16-24,ženske,pred več kot letom ali nikoli,20
2017,Luksemburg,25-54,moški,pred več kot letom ali nikoli,11
2017,Luksemburg,25-54,ženske,pred več kot letom ali nikoli,16
2017,Luksemburg,55-74,moški,pred več kot letom ali nikoli,24
2017,Luksemburg,55-74,ženske,pred več kot letom ali nikoli,31
2017,Madžarska,skupaj,skupaj,pred več kot letom ali nikoli,44
2017,Madžarska,16-24,skupaj,pred več kot letom ali nikoli,43
2017,Madžarska,25-54,skupaj,pred več kot letom ali nikoli,43
2017,Madžarska,55-74,skupaj,pred več kot letom ali nikoli,47
2017,Madžarska,16-24,moški,pred več kot letom ali nikoli,40
2017,Madžarska,16-24,ženske,pred več kot letom ali nikoli,45
2017,Madžarska,25-54,moški,pred več kot letom ali nikoli,42
2017,Madžarska,25-54,ženske,pred več kot letom ali nikoli,45
2017,Madžarska,55-74,moški,pred več kot letom ali nikoli,45
2017,Madžarska,55-74,ženske,pred več kot letom ali nikoli,48
2017,Malta,skupaj,skupaj,pred več kot letom ali nikoli,30
2017,Malta,16-24,skupaj,pred več kot letom ali nikoli,20
2017,Malta,25-54,skupaj,pred več kot letom ali nikoli,28
2017,Malta,55-74,skupaj,pred več kot letom ali nikoli,36
2017,Malta,16-24,moški,pred več kot letom ali nikoli,23
2017,Malta,16-24,ženske,pred več kot letom ali nikoli,16
2017,Malta,25-54,moški,pred več kot letom ali nikoli,29
2017,Malta,25-54,ženske,pred več kot letom ali nikoli,27
2017,Malta,55-74,moški,pred več kot letom ali nikoli,37
2017,Malta,55-74,ženske,pred več kot letom ali nikoli,36
2017,Nizozemska,skupaj,skupaj,pred več kot letom ali nikoli,14
2017,Nizozemska,16-24,skupaj,pred več kot letom ali nikoli,9
2017,Nizozemska,25-54,skupaj,pred več kot letom ali nikoli,9
2017,Nizozemska,55-74,skupaj,pred več kot letom ali nikoli,23
2017,Nizozemska,16-24,moški,pred več kot letom ali nikoli,9
2017,Nizozemska,16-24,ženske,pred več kot letom ali nikoli,8
2017,Nizozemska,25-54,moški,pred več kot letom ali nikoli,10
2017,Nizozemska,25-54,ženske,pred več kot letom ali nikoli,8
2017,Nizozemska,55-74,moški,pred več kot letom ali nikoli,19
2017,Nizozemska,55-74,ženske,pred več kot letom ali nikoli,27
2017,Avstrija,skupaj,skupaj,pred več kot letom ali nikoli,29
2017,Avstrija,16-24,skupaj,pred več kot letom ali nikoli,13
2017,Avstrija,25-54,skupaj,pred več kot letom ali nikoli,26
2017,Avstrija,55-74,skupaj,pred več kot letom ali nikoli,40
2017,Avstrija,16-24,moški,pred več kot letom ali nikoli,12
2017,Avstrija,16-24,ženske,pred več kot letom ali nikoli,15
2017,Avstrija,25-54,moški,pred več kot letom ali nikoli,24
2017,Avstrija,25-54,ženske,pred več kot letom ali nikoli,29
2017,Avstrija,55-74,moški,pred več kot letom ali nikoli,39
2017,Avstrija,55-74,ženske,pred več kot letom ali nikoli,42
2017,Poljska,skupaj,skupaj,pred več kot letom ali nikoli,35
2017,Poljska,16-24,skupaj,pred več kot letom ali nikoli,36
2017,Poljska,25-54,skupaj,pred več kot letom ali nikoli,35
2017,Poljska,55-74,skupaj,pred več kot letom ali nikoli,36
2017,Poljska,16-24,moški,pred več kot letom ali nikoli,34
2017,Poljska,16-24,ženske,pred več kot letom ali nikoli,38
2017,Poljska,25-54,moški,pred več kot letom ali nikoli,36
2017,Poljska,25-54,ženske,pred več kot letom ali nikoli,34
2017,Poljska,55-74,moški,pred več kot letom ali nikoli,35
2017,Poljska,55-74,ženske,pred več kot letom ali nikoli,37
2017,Portugalska,skupaj,skupaj,pred več kot letom ali nikoli,44
2017,Portugalska,16-24,skupaj,pred več kot letom ali nikoli,44
2017,Portugalska,25-54,skupaj,pred več kot letom ali nikoli,46
2017,Portugalska,55-74,skupaj,pred več kot letom ali nikoli,39
2017,Portugalska,16-24,moški,pred več kot letom ali nikoli,44
2017,Portugalska,16-24,ženske,pred več kot letom ali nikoli,44
2017,Portugalska,25-54,moški,pred več kot letom ali nikoli,44
2017,Portugalska,25-54,ženske,pred več kot letom ali nikoli,49
2017,Portugalska,55-74,moški,pred več kot letom ali nikoli,40
2017,Portugalska,55-74,ženske,pred več kot letom ali nikoli,38
2017,Romunija,skupaj,skupaj,pred več kot letom ali nikoli,57
2017,Romunija,16-24,skupaj,pred več kot letom ali nikoli,69
2017,Romunija,25-54,skupaj,pred več kot letom ali nikoli,64
2017,Romunija,55-74,skupaj,pred več kot letom ali nikoli,40
2017,Romunija,16-24,moški,pred več kot letom ali nikoli,69
2017,Romunija,16-24,ženske,pred več kot letom ali nikoli,69
2017,Romunija,25-54,moški,pred več kot letom ali nikoli,63
2017,Romunija,25-54,ženske,pred več kot letom ali nikoli,65
2017,Romunija,55-74,moški,pred več kot letom ali nikoli,41
2017,Romunija,55-74,ženske,pred več kot letom ali nikoli,39
2017,Slovenija,skupaj,skupaj,pred več kot letom ali nikoli,37
2017,Slovenija,16-24,skupaj,pred več kot letom ali nikoli,29
2017,Slovenija,25-54,skupaj,pred več kot letom ali nikoli,37
2017,Slovenija,55-74,skupaj,pred več kot letom ali nikoli,39
2017,Slovenija,16-24,moški,pred več kot letom ali nikoli,29
2017,Slovenija,16-24,ženske,pred več kot letom ali nikoli,29
2017,Slovenija,25-54,moški,pred več kot letom ali nikoli,39
2017,Slovenija,25-54,ženske,pred več kot letom ali nikoli,35
2017,Slovenija,55-74,moški,pred več kot letom ali nikoli,40
2017,Slovenija,55-74,ženske,pred več kot letom ali nikoli,37
2017,Slovaška,skupaj,skupaj,pred več kot letom ali nikoli,27
2017,Slovaška,16-24,skupaj,pred več kot letom ali nikoli,20
2017,Slovaška,25-54,skupaj,pred več kot letom ali nikoli,26
2017,Slovaška,55-74,skupaj,pred več kot letom ali nikoli,34
2017,Slovaška,16-24,moški,pred več kot letom ali nikoli,15
2017,Slovaška,16-24,ženske,pred več kot letom ali nikoli,25
2017,Slovaška,25-54,moški,pred več kot letom ali nikoli,26
2017,Slovaška,25-54,ženske,pred več kot letom ali nikoli,25
2017,Slovaška,55-74,moški,pred več kot letom ali nikoli,35
2017,Slovaška,55-74,ženske,pred več kot letom ali nikoli,34
2017,Finska,skupaj,skupaj,pred več kot letom ali nikoli,24
2017,Finska,16-24,skupaj,pred več kot letom ali nikoli,15
2017,Finska,25-54,skupaj,pred več kot letom ali nikoli,13
2017,Finska,55-74,skupaj,pred več kot letom ali nikoli,43
2017,Finska,16-24,moški,pred več kot letom ali nikoli,15
2017,Finska,16-24,ženske,pred več kot letom ali nikoli,16
2017,Finska,25-54,moški,pred več kot letom ali nikoli,16
2017,Finska,25-54,ženske,pred več kot letom ali nikoli,11
2017,Finska,55-74,moški,pred več kot letom ali nikoli,43
2017,Finska,55-74,ženske,pred več kot letom ali nikoli,43
2017,Švedska,skupaj,skupaj,pred več kot letom ali nikoli,16
2017,Švedska,16-24,skupaj,pred več kot letom ali nikoli,10
2017,Švedska,25-54,skupaj,pred več kot letom ali nikoli,10
2017,Švedska,55-74,skupaj,pred več kot letom ali nikoli,30
2017,Švedska,16-24,moški,pred več kot letom ali nikoli,13
2017,Švedska,16-24,ženske,pred več kot letom ali nikoli,7
2017,Švedska,25-54,moški,pred več kot letom ali nikoli,9
2017,Švedska,25-54,ženske,pred več kot letom ali nikoli,10
2017,Švedska,55-74,moški,pred več kot letom ali nikoli,28
2017,Švedska,55-74,ženske,pred več kot letom ali nikoli,31
2018,EU28,skupaj,skupaj,v zadnjih 3. mesecih,50
2018,EU28,16-24,skupaj,v zadnjih 3. mesecih,60
2018,EU28,25-54,skupaj,v zadnjih 3. mesecih,59
2018,EU28,55-74,skupaj,v zadnjih 3. mesecih,30
2018,EU28,16-24,moški,v zadnjih 3. mesecih,59
2018,EU28,16-24,ženske,v zadnjih 3. mesecih,61
2018,EU28,25-54,moški,v zadnjih 3. mesecih,57
2018,EU28,25-54,ženske,v zadnjih 3. mesecih,60
2018,EU28,55-74,moški,v zadnjih 3. mesecih,33
2018,EU28,55-74,ženske,v zadnjih 3. mesecih,27
2018,Belgija,skupaj,skupaj,v zadnjih 3. mesecih,49
2018,Belgija,16-24,skupaj,v zadnjih 3. mesecih,54
2018,Belgija,25-54,skupaj,v zadnjih 3. mesecih,59
2018,Belgija,55-74,skupaj,v zadnjih 3. mesecih,29
2018,Belgija,16-24,moški,v zadnjih 3. mesecih,53
2018,Belgija,16-24,ženske,v zadnjih 3. mesecih,56
2018,Belgija,25-54,moški,v zadnjih 3. mesecih,58
2018,Belgija,25-54,ženske,v zadnjih 3. mesecih,60
2018,Belgija,55-74,moški,v zadnjih 3. mesecih,33
2018,Belgija,55-74,ženske,v zadnjih 3. mesecih,25
2018,Bolgarija,skupaj,skupaj,v zadnjih 3. mesecih,13
2018,Bolgarija,16-24,skupaj,v zadnjih 3. mesecih,23
2018,Bolgarija,25-54,skupaj,v zadnjih 3. mesecih,17
2018,Bolgarija,55-74,skupaj,v zadnjih 3. mesecih,3
2018,Bolgarija,16-24,moški,v zadnjih 3. mesecih,22
2018,Bolgarija,16-24,ženske,v zadnjih 3. mesecih,24
2018,Bolgarija,25-54,moški,v zadnjih 3. mesecih,15
2018,Bolgarija,25-54,ženske,v zadnjih 3. mesecih,19
2018,Bolgarija,55-74,moški,v zadnjih 3. mesecih,3
2018,Bolgarija,55-74,ženske,v zadnjih 3. mesecih,3
2018,Češka,skupaj,skupaj,v zadnjih 3. mesecih,37
2018,Češka,16-24,skupaj,v zadnjih 3. mesecih,49
2018,Češka,25-54,skupaj,v zadnjih 3. mesecih,47
2018,Češka,55-74,skupaj,v zadnjih 3. mesecih,15
2018,Češka,16-24,moški,v zadnjih 3. mesecih,43
2018,Češka,16-24,ženske,v zadnjih 3. mesecih,55
2018,Češka,25-54,moški,v zadnjih 3. mesecih,42
2018,Češka,25-54,ženske,v zadnjih 3. mesecih,53
2018,Češka,55-74,moški,v zadnjih 3. mesecih,14
2018,Češka,55-74,ženske,v zadnjih 3. mesecih,16
2018,Danska,skupaj,skupaj,v zadnjih 3. mesecih,73
2018,Danska,16-24,skupaj,v zadnjih 3. mesecih,78
2018,Danska,25-54,skupaj,v zadnjih 3. mesecih,80
2018,Danska,55-74,skupaj,v zadnjih 3. mesecih,59
2018,Danska,16-24,moški,v zadnjih 3. mesecih,76
2018,Danska,16-24,ženske,v zadnjih 3. mesecih,79
2018,Danska,25-54,moški,v zadnjih 3. mesecih,79
2018,Danska,25-54,ženske,v zadnjih 3. mesecih,81
2018,Danska,55-74,moški,v zadnjih 3. mesecih,59
2018,Danska,55-74,ženske,v zadnjih 3. mesecih,59
2018,Nemčija,skupaj,skupaj,v zadnjih 3. mesecih,68
2018,Nemčija,16-24,skupaj,v zadnjih 3. mesecih,69
2018,Nemčija,25-54,skupaj,v zadnjih 3. mesecih,80
2018,Nemčija,55-74,skupaj,v zadnjih 3. mesecih,46
2018,Nemčija,16-24,moški,v zadnjih 3. mesecih,68
2018,Nemčija,16-24,ženske,v zadnjih 3. mesecih,71
2018,Nemčija,25-54,moški,v zadnjih 3. mesecih,79
2018,Nemčija,25-54,ženske,v zadnjih 3. mesecih,81
2018,Nemčija,55-74,moški,v zadnjih 3. mesecih,51
2018,Nemčija,55-74,ženske,v zadnjih 3. mesecih,42
2018,Estonija,skupaj,skupaj,v zadnjih 3. mesecih,51
2018,Estonija,16-24,skupaj,v zadnjih 3. mesecih,67
2018,Estonija,25-54,skupaj,v zadnjih 3. mesecih,64
2018,Estonija,55-74,skupaj,v zadnjih 3. mesecih,21
2018,Estonija,16-24,moški,v zadnjih 3. mesecih,64
2018,Estonija,16-24,ženske,v zadnjih 3. mesecih,71
2018,Estonija,25-54,moški,v zadnjih 3. mesecih,59
2018,Estonija,25-54,ženske,v zadnjih 3. mesecih,69
2018,Estonija,55-74,moški,v zadnjih 3. mesecih,21
2018,Estonija,55-74,ženske,v zadnjih 3. mesecih,22
2018,Irska,skupaj,skupaj,v zadnjih 3. mesecih,52
2018,Irska,16-24,skupaj,v zadnjih 3. mesecih,67
2018,Irska,25-54,skupaj,v zadnjih 3. mesecih,65
2018,Irska,55-74,skupaj,v zadnjih 3. mesecih,23
2018,Irska,16-24,moški,v zadnjih 3. mesecih,66
2018,Irska,16-24,ženske,v zadnjih 3. mesecih,69
2018,Irska,25-54,moški,v zadnjih 3. mesecih,59
2018,Irska,25-54,ženske,v zadnjih 3. mesecih,71
2018,Irska,55-74,moški,v zadnjih 3. mesecih,22
2018,Irska,55-74,ženske,v zadnjih 3. mesecih,23
2018,Grčija,skupaj,skupaj,v zadnjih 3. mesecih,30
2018,Grčija,16-24,skupaj,v zadnjih 3. mesecih,47
2018,Grčija,25-54,skupaj,v zadnjih 3. mesecih,38
2018,Grčija,55-74,skupaj,v zadnjih 3. mesecih,10
2018,Grčija,16-24,moški,v zadnjih 3. mesecih,47
2018,Grčija,16-24,ženske,v zadnjih 3. mesecih,47
2018,Grčija,25-54,moški,v zadnjih 3. mesecih,38
2018,Grčija,25-54,ženske,v zadnjih 3. mesecih,39
2018,Grčija,55-74,moški,v zadnjih 3. mesecih,13
